threshold,VP,VN,FP,FN,TPR,S,FPR,FNR,TNR,E
0.014286,1293,956,604,137,0.9041958041958041,0.9041958041958041,0.3871794871794872,0.0958041958041958,0.6128205128205129,0.6128205128205129
0.014363,1293,958,602,137,0.9041958041958041,0.9041958041958041,0.3858974358974359,0.0958041958041958,0.6141025641025641,0.6141025641025641
0.014365,1293,959,601,137,0.9041958041958041,0.9041958041958041,0.3852564102564103,0.0958041958041958,0.6147435897435898,0.6147435897435898
0.014379,1292,959,601,138,0.9034965034965035,0.9034965034965035,0.3852564102564103,0.0965034965034965,0.6147435897435898,0.6147435897435898
0.014409,1291,959,601,139,0.9027972027972028,0.9027972027972028,0.3852564102564103,0.0972027972027972,0.6147435897435898,0.6147435897435898
0.014448,1290,959,601,140,0.9020979020979021,0.9020979020979021,0.3852564102564103,0.0979020979020979,0.6147435897435898,0.6147435897435898
0.014493,1290,960,600,140,0.9020979020979021,0.9020979020979021,0.38461538461538464,0.0979020979020979,0.6153846153846154,0.6153846153846154
0.014507,1290,961,599,140,0.9020979020979021,0.9020979020979021,0.383974358974359,0.0979020979020979,0.6160256410256411,0.6160256410256411
0.014535,1290,962,598,140,0.9020979020979021,0.9020979020979021,0.38333333333333336,0.0979020979020979,0.6166666666666667,0.6166666666666667
0.014553,1290,963,597,140,0.9020979020979021,0.9020979020979021,0.38269230769230766,0.0979020979020979,0.6173076923076923,0.6173076923076923
0.01462,1290,964,596,140,0.9020979020979021,0.9020979020979021,0.382051282051282,0.0979020979020979,0.617948717948718,0.617948717948718
0.014634,1290,965,595,140,0.9020979020979021,0.9020979020979021,0.3814102564102564,0.0979020979020979,0.6185897435897436,0.6185897435897436
0.014679,1289,965,595,141,0.9013986013986014,0.9013986013986014,0.3814102564102564,0.0986013986013986,0.6185897435897436,0.6185897435897436
0.014706,1288,965,595,142,0.9006993006993007,0.9006993006993007,0.3814102564102564,0.0993006993006993,0.6185897435897436,0.6185897435897436
0.014747,1288,966,594,142,0.9006993006993007,0.9006993006993007,0.38076923076923075,0.0993006993006993,0.6192307692307693,0.6192307692307693
0.014797,1288,967,593,142,0.9006993006993007,0.9006993006993007,0.3801282051282051,0.0993006993006993,0.6198717948717949,0.6198717948717949
0.014806,1287,967,593,143,0.9,0.9,0.3801282051282051,0.1,0.6198717948717949,0.6198717948717949
0.014925,1286,967,593,144,0.8993006993006993,0.8993006993006993,0.3801282051282051,0.1006993006993007,0.6198717948717949,0.6198717948717949
0.015048,1286,968,592,144,0.8993006993006993,0.8993006993006993,0.37948717948717947,0.1006993006993007,0.6205128205128205,0.6205128205128205
0.01506,1285,968,592,145,0.8986013986013986,0.8986013986013986,0.37948717948717947,0.10139860139860139,0.6205128205128205,0.6205128205128205
0.015165,1285,969,591,145,0.8986013986013986,0.8986013986013986,0.37884615384615383,0.10139860139860139,0.6211538461538462,0.6211538461538462
0.015213,1285,970,590,145,0.8986013986013986,0.8986013986013986,0.3782051282051282,0.10139860139860139,0.6217948717948718,0.6217948717948718
0.015429,1285,971,589,145,0.8986013986013986,0.8986013986013986,0.37756410256410255,0.10139860139860139,0.6224358974358974,0.6224358974358974
0.015464,1285,972,588,145,0.8986013986013986,0.8986013986013986,0.3769230769230769,0.10139860139860139,0.6230769230769231,0.6230769230769231
0.015519,1285,973,587,145,0.8986013986013986,0.8986013986013986,0.3762820512820513,0.10139860139860139,0.6237179487179487,0.6237179487179487
0.015528,1285,974,586,145,0.8986013986013986,0.8986013986013986,0.37564102564102564,0.10139860139860139,0.6243589743589744,0.6243589743589744
0.015534,1285,975,585,145,0.8986013986013986,0.8986013986013986,0.375,0.10139860139860139,0.625,0.625
0.015559,1284,975,585,146,0.8979020979020979,0.8979020979020979,0.375,0.1020979020979021,0.625,0.625
0.015564,1283,975,585,147,0.8972027972027972,0.8972027972027972,0.375,0.1027972027972028,0.625,0.625
0.015595,1283,976,584,147,0.8972027972027972,0.8972027972027972,0.37435897435897436,0.1027972027972028,0.6256410256410256,0.6256410256410256
0.015596,1283,977,583,147,0.8972027972027972,0.8972027972027972,0.3737179487179487,0.1027972027972028,0.6262820512820513,0.6262820512820513
0.015707,1282,977,583,148,0.8965034965034965,0.8965034965034965,0.3737179487179487,0.1034965034965035,0.6262820512820513,0.6262820512820513
0.015748,1282,978,582,148,0.8965034965034965,0.8965034965034965,0.3730769230769231,0.1034965034965035,0.6269230769230769,0.6269230769230769
0.015764,1282,979,581,148,0.8965034965034965,0.8965034965034965,0.37243589743589745,0.1034965034965035,0.6275641025641026,0.6275641025641026
0.015873,1281,980,580,149,0.8958041958041958,0.8958041958041958,0.3717948717948718,0.1041958041958042,0.6282051282051282,0.6282051282051282
0.015942,1281,981,579,149,0.8958041958041958,0.8958041958041958,0.37115384615384617,0.1041958041958042,0.6288461538461538,0.6288461538461538
0.015968,1281,982,578,149,0.8958041958041958,0.8958041958041958,0.37051282051282053,0.1041958041958042,0.6294871794871795,0.6294871794871795
0.01601,1281,983,577,149,0.8958041958041958,0.8958041958041958,0.3698717948717949,0.1041958041958042,0.6301282051282051,0.6301282051282051
0.016016,1280,983,577,150,0.8951048951048951,0.8951048951048951,0.3698717948717949,0.1048951048951049,0.6301282051282051,0.6301282051282051
0.016048,1280,984,576,150,0.8951048951048951,0.8951048951048951,0.36923076923076925,0.1048951048951049,0.6307692307692307,0.6307692307692307
0.016064,1279,984,576,151,0.8944055944055944,0.8944055944055944,0.36923076923076925,0.1055944055944056,0.6307692307692307,0.6307692307692307
0.01608,1278,984,576,152,0.8937062937062937,0.8937062937062937,0.36923076923076925,0.1062937062937063,0.6307692307692307,0.6307692307692307
0.016083,1278,985,575,152,0.8937062937062937,0.8937062937062937,0.3685897435897436,0.1062937062937063,0.6314102564102564,0.6314102564102564
0.016086,1278,986,574,152,0.8937062937062937,0.8937062937062937,0.367948717948718,0.1062937062937063,0.632051282051282,0.632051282051282
0.016098,1278,987,573,152,0.8937062937062937,0.8937062937062937,0.36730769230769234,0.1062937062937063,0.6326923076923077,0.6326923076923077
0.016143,1277,987,573,153,0.893006993006993,0.893006993006993,0.36730769230769234,0.106993006993007,0.6326923076923077,0.6326923076923077
0.016187,1277,988,572,153,0.893006993006993,0.893006993006993,0.36666666666666664,0.106993006993007,0.6333333333333333,0.6333333333333333
0.016206,1277,989,571,153,0.893006993006993,0.893006993006993,0.366025641025641,0.106993006993007,0.6339743589743589,0.6339743589743589
0.016251,1276,989,571,154,0.8923076923076924,0.8923076923076924,0.366025641025641,0.1076923076923077,0.6339743589743589,0.6339743589743589
0.016298,1275,989,571,155,0.8916083916083916,0.8916083916083916,0.366025641025641,0.10839160839160839,0.6339743589743589,0.6339743589743589
0.016304,1275,990,570,155,0.8916083916083916,0.8916083916083916,0.36538461538461536,0.10839160839160839,0.6346153846153846,0.6346153846153846
0.016327,1275,991,569,155,0.8916083916083916,0.8916083916083916,0.3647435897435897,0.10839160839160839,0.6352564102564102,0.6352564102564102
0.016345,1275,992,568,155,0.8916083916083916,0.8916083916083916,0.3641025641025641,0.10839160839160839,0.6358974358974359,0.6358974358974359
0.016352,1275,993,567,155,0.8916083916083916,0.8916083916083916,0.36346153846153845,0.10839160839160839,0.6365384615384615,0.6365384615384615
0.016362,1275,994,566,155,0.8916083916083916,0.8916083916083916,0.3628205128205128,0.10839160839160839,0.6371794871794871,0.6371794871794871
0.016376,1275,995,565,155,0.8916083916083916,0.8916083916083916,0.36217948717948717,0.10839160839160839,0.6378205128205128,0.6378205128205128
0.016377,1274,995,565,156,0.8909090909090909,0.8909090909090909,0.36217948717948717,0.10909090909090909,0.6378205128205128,0.6378205128205128
0.016411,1274,996,564,156,0.8909090909090909,0.8909090909090909,0.36153846153846153,0.10909090909090909,0.6384615384615384,0.6384615384615384
0.016427,1274,997,563,156,0.8909090909090909,0.8909090909090909,0.3608974358974359,0.10909090909090909,0.639102564102564,0.639102564102564
0.016429,1273,997,563,157,0.8902097902097902,0.8902097902097902,0.3608974358974359,0.10979020979020979,0.639102564102564,0.639102564102564
0.016432,1273,998,562,157,0.8902097902097902,0.8902097902097902,0.36025641025641025,0.10979020979020979,0.6397435897435897,0.6397435897435897
0.016441,1272,998,562,158,0.8895104895104895,0.8895104895104895,0.36025641025641025,0.11048951048951049,0.6397435897435897,0.6397435897435897
0.016499,1272,999,561,158,0.8895104895104895,0.8895104895104895,0.3596153846153846,0.11048951048951049,0.6403846153846153,0.6403846153846153
0.016521,1272,1000,560,158,0.8895104895104895,0.8895104895104895,0.358974358974359,0.11048951048951049,0.6410256410256411,0.6410256410256411
0.016591,1272,1001,559,158,0.8895104895104895,0.8895104895104895,0.35833333333333334,0.11048951048951049,0.6416666666666667,0.6416666666666667
0.016593,1271,1001,559,159,0.8888111888111888,0.8888111888111888,0.35833333333333334,0.11118881118881119,0.6416666666666667,0.6416666666666667
0.016647,1270,1001,559,160,0.8881118881118881,0.8881118881118881,0.35833333333333334,0.11188811188811189,0.6416666666666667,0.6416666666666667
0.016667,1270,1002,558,160,0.8881118881118881,0.8881118881118881,0.3576923076923077,0.11188811188811189,0.6423076923076924,0.6423076923076924
0.016713,1270,1003,557,160,0.8881118881118881,0.8881118881118881,0.35705128205128206,0.11188811188811189,0.642948717948718,0.642948717948718
0.016816,1270,1004,556,160,0.8881118881118881,0.8881118881118881,0.3564102564102564,0.11188811188811189,0.6435897435897436,0.6435897435897436
0.016832,1269,1004,556,161,0.8874125874125874,0.8874125874125874,0.3564102564102564,0.11258741258741259,0.6435897435897436,0.6435897435897436
0.016933,1269,1005,555,161,0.8874125874125874,0.8874125874125874,0.3557692307692308,0.11258741258741259,0.6442307692307693,0.6442307692307693
0.016997,1269,1006,554,161,0.8874125874125874,0.8874125874125874,0.35512820512820514,0.11258741258741259,0.6448717948717949,0.6448717948717949
0.017017,1269,1007,553,161,0.8874125874125874,0.8874125874125874,0.3544871794871795,0.11258741258741259,0.6455128205128206,0.6455128205128206
0.017045,1268,1007,553,162,0.8867132867132868,0.8867132867132868,0.3544871794871795,0.11328671328671329,0.6455128205128206,0.6455128205128206
0.017052,1268,1008,552,162,0.8867132867132868,0.8867132867132868,0.35384615384615387,0.11328671328671329,0.6461538461538462,0.6461538461538462
0.017131,1267,1008,552,163,0.8860139860139861,0.8860139860139861,0.35384615384615387,0.11398601398601399,0.6461538461538462,0.6461538461538462
0.017157,1267,1009,551,163,0.8860139860139861,0.8860139860139861,0.3532051282051282,0.11398601398601399,0.6467948717948718,0.6467948717948718
0.017202,1267,1010,550,163,0.8860139860139861,0.8860139860139861,0.3525641025641026,0.11398601398601399,0.6474358974358975,0.6474358974358975
0.017227,1266,1010,550,164,0.8853146853146853,0.8853146853146853,0.3525641025641026,0.11468531468531469,0.6474358974358975,0.6474358974358975
0.017241,1266,1011,549,164,0.8853146853146853,0.8853146853146853,0.35192307692307695,0.11468531468531469,0.6480769230769231,0.6480769230769231
0.017354,1266,1012,548,164,0.8853146853146853,0.8853146853146853,0.35128205128205126,0.11468531468531469,0.6487179487179487,0.6487179487179487
0.017476,1266,1013,547,164,0.8853146853146853,0.8853146853146853,0.3506410256410256,0.11468531468531469,0.6493589743589744,0.6493589743589744
0.017488,1265,1013,547,165,0.8846153846153846,0.8846153846153846,0.3506410256410256,0.11538461538461539,0.6493589743589744,0.6493589743589744
0.017526,1264,1013,547,166,0.8839160839160839,0.8839160839160839,0.3506410256410256,0.11608391608391608,0.6493589743589744,0.6493589743589744
0.017528,1264,1014,546,166,0.8839160839160839,0.8839160839160839,0.35,0.11608391608391608,0.65,0.65
0.017568,1264,1015,545,166,0.8839160839160839,0.8839160839160839,0.34935897435897434,0.11608391608391608,0.6506410256410257,0.6506410256410257
0.017602,1264,1016,544,166,0.8839160839160839,0.8839160839160839,0.3487179487179487,0.11608391608391608,0.6512820512820513,0.6512820512820513
0.01768,1263,1016,544,167,0.8832167832167832,0.8832167832167832,0.3487179487179487,0.11678321678321678,0.6512820512820513,0.6512820512820513
0.01784,1263,1017,543,167,0.8832167832167832,0.8832167832167832,0.34807692307692306,0.11678321678321678,0.6519230769230769,0.6519230769230769
0.017891,1263,1018,542,167,0.8832167832167832,0.8832167832167832,0.3474358974358974,0.11678321678321678,0.6525641025641026,0.6525641025641026
0.01791,1263,1019,541,167,0.8832167832167832,0.8832167832167832,0.3467948717948718,0.11678321678321678,0.6532051282051282,0.6532051282051282
0.017937,1263,1020,540,167,0.8832167832167832,0.8832167832167832,0.34615384615384615,0.11678321678321678,0.6538461538461539,0.6538461538461539
0.017957,1262,1020,540,168,0.8825174825174825,0.8825174825174825,0.34615384615384615,0.11748251748251748,0.6538461538461539,0.6538461538461539
0.018034,1262,1021,539,168,0.8825174825174825,0.8825174825174825,0.3455128205128205,0.11748251748251748,0.6544871794871795,0.6544871794871795
0.018072,1262,1022,538,168,0.8825174825174825,0.8825174825174825,0.34487179487179487,0.11748251748251748,0.6551282051282051,0.6551282051282051
0.018092,1262,1023,537,168,0.8825174825174825,0.8825174825174825,0.34423076923076923,0.11748251748251748,0.6557692307692308,0.6557692307692308
0.01813,1261,1023,537,169,0.8818181818181818,0.8818181818181818,0.34423076923076923,0.11818181818181818,0.6557692307692308,0.6557692307692308
0.018149,1261,1024,536,169,0.8818181818181818,0.8818181818181818,0.3435897435897436,0.11818181818181818,0.6564102564102564,0.6564102564102564
0.018237,1261,1025,535,169,0.8818181818181818,0.8818181818181818,0.34294871794871795,0.11818181818181818,0.657051282051282,0.657051282051282
0.01827,1261,1026,534,169,0.8818181818181818,0.8818181818181818,0.3423076923076923,0.11818181818181818,0.6576923076923077,0.6576923076923077
0.018391,1260,1026,534,170,0.8811188811188811,0.8811188811188811,0.3423076923076923,0.11888111888111888,0.6576923076923077,0.6576923076923077
0.018418,1260,1027,533,170,0.8811188811188811,0.8811188811188811,0.3416666666666667,0.11888111888111888,0.6583333333333333,0.6583333333333333
0.018454,1259,1027,533,171,0.8804195804195805,0.8804195804195805,0.3416666666666667,0.11958041958041958,0.6583333333333333,0.6583333333333333
0.0185,1259,1028,532,171,0.8804195804195805,0.8804195804195805,0.34102564102564104,0.11958041958041958,0.658974358974359,0.658974358974359
0.018775,1259,1029,531,171,0.8804195804195805,0.8804195804195805,0.3403846153846154,0.11958041958041958,0.6596153846153846,0.6596153846153846
0.018893,1259,1030,530,171,0.8804195804195805,0.8804195804195805,0.33974358974358976,0.11958041958041958,0.6602564102564102,0.6602564102564102
0.019048,1259,1031,529,171,0.8804195804195805,0.8804195804195805,0.3391025641025641,0.11958041958041958,0.6608974358974359,0.6608974358974359
0.019332,1259,1032,528,171,0.8804195804195805,0.8804195804195805,0.3384615384615385,0.11958041958041958,0.6615384615384615,0.6615384615384615
0.019355,1259,1033,527,171,0.8804195804195805,0.8804195804195805,0.33782051282051284,0.11958041958041958,0.6621794871794872,0.6621794871794872
0.019361,1258,1033,527,172,0.8797202797202798,0.8797202797202798,0.33782051282051284,0.12027972027972028,0.6621794871794872,0.6621794871794872
0.019417,1258,1034,526,172,0.8797202797202798,0.8797202797202798,0.3371794871794872,0.12027972027972028,0.6628205128205128,0.6628205128205128
0.019438,1258,1035,525,172,0.8797202797202798,0.8797202797202798,0.33653846153846156,0.12027972027972028,0.6634615384615384,0.6634615384615384
0.019474,1258,1036,524,172,0.8797202797202798,0.8797202797202798,0.33589743589743587,0.12027972027972028,0.6641025641025641,0.6641025641025641
0.019556,1258,1037,523,172,0.8797202797202798,0.8797202797202798,0.33525641025641023,0.12027972027972028,0.6647435897435897,0.6647435897435897
0.019587,1258,1038,522,172,0.8797202797202798,0.8797202797202798,0.3346153846153846,0.12027972027972028,0.6653846153846154,0.6653846153846154
0.019718,1258,1039,521,172,0.8797202797202798,0.8797202797202798,0.33397435897435895,0.12027972027972028,0.666025641025641,0.666025641025641
0.019789,1258,1040,520,172,0.8797202797202798,0.8797202797202798,0.3333333333333333,0.12027972027972028,0.6666666666666666,0.6666666666666666
0.019802,1257,1040,520,173,0.879020979020979,0.879020979020979,0.3333333333333333,0.12097902097902098,0.6666666666666666,0.6666666666666666
0.01983,1257,1041,519,173,0.879020979020979,0.879020979020979,0.3326923076923077,0.12097902097902098,0.6673076923076923,0.6673076923076923
0.019856,1256,1041,519,174,0.8783216783216783,0.8783216783216783,0.3326923076923077,0.12167832167832168,0.6673076923076923,0.6673076923076923
0.019943,1256,1042,518,174,0.8783216783216783,0.8783216783216783,0.33205128205128204,0.12167832167832168,0.6679487179487179,0.6679487179487179
0.019947,1256,1043,517,174,0.8783216783216783,0.8783216783216783,0.3314102564102564,0.12167832167832168,0.6685897435897435,0.6685897435897435
0.019965,1256,1044,516,174,0.8783216783216783,0.8783216783216783,0.33076923076923076,0.12167832167832168,0.6692307692307692,0.6692307692307692
0.02002,1255,1044,516,175,0.8776223776223776,0.8776223776223776,0.33076923076923076,0.12237762237762238,0.6692307692307692,0.6692307692307692
0.020027,1255,1045,515,175,0.8776223776223776,0.8776223776223776,0.3301282051282051,0.12237762237762238,0.6698717948717948,0.6698717948717948
0.020038,1255,1046,514,175,0.8776223776223776,0.8776223776223776,0.3294871794871795,0.12237762237762238,0.6705128205128205,0.6705128205128205
0.020086,1255,1047,513,175,0.8776223776223776,0.8776223776223776,0.32884615384615384,0.12237762237762238,0.6711538461538461,0.6711538461538461
0.020151,1255,1048,512,175,0.8776223776223776,0.8776223776223776,0.3282051282051282,0.12237762237762238,0.6717948717948717,0.6717948717948717
0.020218,1255,1049,511,175,0.8776223776223776,0.8776223776223776,0.32756410256410257,0.12237762237762238,0.6724358974358975,0.6724358974358975
0.020314,1255,1050,510,175,0.8776223776223776,0.8776223776223776,0.3269230769230769,0.12237762237762238,0.6730769230769231,0.6730769230769231
0.020339,1254,1050,510,176,0.8769230769230769,0.8769230769230769,0.3269230769230769,0.12307692307692308,0.6730769230769231,0.6730769230769231
0.02037,1254,1051,509,176,0.8769230769230769,0.8769230769230769,0.3262820512820513,0.12307692307692308,0.6737179487179488,0.6737179487179488
0.02045,1254,1052,508,176,0.8769230769230769,0.8769230769230769,0.32564102564102565,0.12307692307692308,0.6743589743589744,0.6743589743589744
0.020501,1253,1052,508,177,0.8762237762237762,0.8762237762237762,0.32564102564102565,0.12377622377622377,0.6743589743589744,0.6743589743589744
0.020568,1252,1052,508,178,0.8755244755244755,0.8755244755244755,0.32564102564102565,0.12447552447552447,0.6743589743589744,0.6743589743589744
0.020576,1251,1052,508,179,0.8748251748251749,0.8748251748251749,0.32564102564102565,0.12517482517482517,0.6743589743589744,0.6743589743589744
0.020592,1251,1053,507,179,0.8748251748251749,0.8748251748251749,0.325,0.12517482517482517,0.675,0.675
0.020677,1250,1053,507,180,0.8741258741258742,0.8741258741258742,0.325,0.1258741258741259,0.675,0.675
0.020702,1250,1054,506,180,0.8741258741258742,0.8741258741258742,0.3243589743589744,0.1258741258741259,0.6756410256410257,0.6756410256410257
0.020788,1250,1055,505,180,0.8741258741258742,0.8741258741258742,0.32371794871794873,0.1258741258741259,0.6762820512820513,0.6762820512820513
0.020804,1250,1056,504,180,0.8741258741258742,0.8741258741258742,0.3230769230769231,0.1258741258741259,0.676923076923077,0.676923076923077
0.02086,1249,1056,504,181,0.8734265734265734,0.8734265734265734,0.3230769230769231,0.12657342657342657,0.676923076923077,0.676923076923077
0.020875,1249,1057,503,181,0.8734265734265734,0.8734265734265734,0.32243589743589746,0.12657342657342657,0.6775641025641026,0.6775641025641026
0.020916,1249,1058,502,181,0.8734265734265734,0.8734265734265734,0.3217948717948718,0.12657342657342657,0.6782051282051282,0.6782051282051282
0.02097,1248,1058,502,182,0.8727272727272727,0.8727272727272727,0.3217948717948718,0.12727272727272726,0.6782051282051282,0.6782051282051282
0.020979,1247,1058,502,183,0.872027972027972,0.872027972027972,0.3217948717948718,0.12797202797202797,0.6782051282051282,0.6782051282051282
0.021016,1247,1059,501,183,0.872027972027972,0.872027972027972,0.3211538461538462,0.12797202797202797,0.6788461538461539,0.6788461538461539
0.021318,1246,1059,501,184,0.8713286713286713,0.8713286713286713,0.3211538461538462,0.12867132867132866,0.6788461538461539,0.6788461538461539
0.021324,1246,1060,500,184,0.8713286713286713,0.8713286713286713,0.32051282051282054,0.12867132867132866,0.6794871794871795,0.6794871794871795
0.021401,1246,1061,499,184,0.8713286713286713,0.8713286713286713,0.31987179487179485,0.12867132867132866,0.6801282051282052,0.6801282051282052
0.021429,1246,1062,498,184,0.8713286713286713,0.8713286713286713,0.3192307692307692,0.12867132867132866,0.6807692307692308,0.6807692307692308
0.021544,1246,1063,497,184,0.8713286713286713,0.8713286713286713,0.31858974358974357,0.12867132867132866,0.6814102564102564,0.6814102564102564
0.021598,1246,1064,496,184,0.8713286713286713,0.8713286713286713,0.31794871794871793,0.12867132867132866,0.6820512820512821,0.6820512820512821
0.021617,1246,1065,495,184,0.8713286713286713,0.8713286713286713,0.3173076923076923,0.12867132867132866,0.6826923076923077,0.6826923076923077
0.02168,1245,1065,495,185,0.8706293706293706,0.8706293706293706,0.3173076923076923,0.12937062937062938,0.6826923076923077,0.6826923076923077
0.021864,1244,1065,495,186,0.8699300699300699,0.8699300699300699,0.3173076923076923,0.13006993006993006,0.6826923076923077,0.6826923076923077
0.021906,1244,1066,494,186,0.8699300699300699,0.8699300699300699,0.31666666666666665,0.13006993006993006,0.6833333333333333,0.6833333333333333
0.022,1244,1067,493,186,0.8699300699300699,0.8699300699300699,0.316025641025641,0.13006993006993006,0.683974358974359,0.683974358974359
0.022022,1244,1068,492,186,0.8699300699300699,0.8699300699300699,0.3153846153846154,0.13006993006993006,0.6846153846153846,0.6846153846153846
0.022044,1244,1069,491,186,0.8699300699300699,0.8699300699300699,0.31474358974358974,0.13006993006993006,0.6852564102564103,0.6852564102564103
0.02214,1243,1069,491,187,0.8692307692307693,0.8692307692307693,0.31474358974358974,0.13076923076923078,0.6852564102564103,0.6852564102564103
0.022317,1243,1070,490,187,0.8692307692307693,0.8692307692307693,0.3141025641025641,0.13076923076923078,0.6858974358974359,0.6858974358974359
0.022329,1243,1071,489,187,0.8692307692307693,0.8692307692307693,0.31346153846153846,0.13076923076923078,0.6865384615384615,0.6865384615384615
0.02236,1242,1071,489,188,0.8685314685314686,0.8685314685314686,0.31346153846153846,0.13146853146853146,0.6865384615384615,0.6865384615384615
0.022396,1241,1071,489,189,0.8678321678321679,0.8678321678321679,0.31346153846153846,0.13216783216783218,0.6865384615384615,0.6865384615384615
0.022409,1241,1072,488,189,0.8678321678321679,0.8678321678321679,0.3128205128205128,0.13216783216783218,0.6871794871794872,0.6871794871794872
0.022556,1241,1073,487,189,0.8678321678321679,0.8678321678321679,0.3121794871794872,0.13216783216783218,0.6878205128205128,0.6878205128205128
0.022624,1241,1074,486,189,0.8678321678321679,0.8678321678321679,0.31153846153846154,0.13216783216783218,0.6884615384615385,0.6884615384615385
0.022785,1241,1075,485,189,0.8678321678321679,0.8678321678321679,0.3108974358974359,0.13216783216783218,0.6891025641025641,0.6891025641025641
0.022798,1241,1076,484,189,0.8678321678321679,0.8678321678321679,0.31025641025641026,0.13216783216783218,0.6897435897435897,0.6897435897435897
0.022911,1241,1077,483,189,0.8678321678321679,0.8678321678321679,0.3096153846153846,0.13216783216783218,0.6903846153846154,0.6903846153846154
0.022931,1240,1077,483,190,0.8671328671328671,0.8671328671328671,0.3096153846153846,0.13286713286713286,0.6903846153846154,0.6903846153846154
0.022936,1239,1077,483,191,0.8664335664335664,0.8664335664335664,0.3096153846153846,0.13356643356643358,0.6903846153846154,0.6903846153846154
0.022989,1239,1078,482,191,0.8664335664335664,0.8664335664335664,0.308974358974359,0.13356643356643358,0.691025641025641,0.691025641025641
0.023004,1239,1079,481,191,0.8664335664335664,0.8664335664335664,0.30833333333333335,0.13356643356643358,0.6916666666666667,0.6916666666666667
0.023009,1239,1080,480,191,0.8664335664335664,0.8664335664335664,0.3076923076923077,0.13356643356643358,0.6923076923076923,0.6923076923076923
0.023023,1238,1080,480,192,0.8657342657342657,0.8657342657342657,0.3076923076923077,0.13426573426573427,0.6923076923076923,0.6923076923076923
0.023041,1237,1080,480,193,0.865034965034965,0.865034965034965,0.3076923076923077,0.13496503496503495,0.6923076923076923,0.6923076923076923
0.023066,1236,1080,480,194,0.8643356643356643,0.8643356643356643,0.3076923076923077,0.13566433566433567,0.6923076923076923,0.6923076923076923
0.023085,1236,1081,479,194,0.8643356643356643,0.8643356643356643,0.30705128205128207,0.13566433566433567,0.6929487179487179,0.6929487179487179
0.023121,1236,1082,478,194,0.8643356643356643,0.8643356643356643,0.30641025641025643,0.13566433566433567,0.6935897435897436,0.6935897435897436
0.02331,1235,1082,478,195,0.8636363636363636,0.8636363636363636,0.30641025641025643,0.13636363636363635,0.6935897435897436,0.6935897435897436
0.023343,1235,1083,477,195,0.8636363636363636,0.8636363636363636,0.3057692307692308,0.13636363636363635,0.6942307692307692,0.6942307692307692
0.023469,1235,1084,476,195,0.8636363636363636,0.8636363636363636,0.30512820512820515,0.13636363636363635,0.6948717948717948,0.6948717948717948
0.023681,1235,1085,475,195,0.8636363636363636,0.8636363636363636,0.30448717948717946,0.13636363636363635,0.6955128205128205,0.6955128205128205
0.023684,1235,1086,474,195,0.8636363636363636,0.8636363636363636,0.3038461538461538,0.13636363636363635,0.6961538461538461,0.6961538461538461
0.023707,1235,1087,473,195,0.8636363636363636,0.8636363636363636,0.3032051282051282,0.13636363636363635,0.6967948717948718,0.6967948717948718
0.02378,1235,1088,472,195,0.8636363636363636,0.8636363636363636,0.30256410256410254,0.13636363636363635,0.6974358974358974,0.6974358974358974
0.02381,1235,1089,471,195,0.8636363636363636,0.8636363636363636,0.3019230769230769,0.13636363636363635,0.698076923076923,0.698076923076923
0.023839,1235,1090,470,195,0.8636363636363636,0.8636363636363636,0.30128205128205127,0.13636363636363635,0.6987179487179487,0.6987179487179487
0.023899,1234,1090,470,196,0.862937062937063,0.862937062937063,0.30128205128205127,0.13706293706293707,0.6987179487179487,0.6987179487179487
0.024096,1234,1091,469,196,0.862937062937063,0.862937062937063,0.3006410256410256,0.13706293706293707,0.6993589743589743,0.6993589743589743
0.024164,1233,1091,469,197,0.8622377622377623,0.8622377622377623,0.3006410256410256,0.13776223776223775,0.6993589743589743,0.6993589743589743
0.024213,1233,1092,468,197,0.8622377622377623,0.8622377622377623,0.3,0.13776223776223775,0.7,0.7
0.024277,1232,1092,468,198,0.8615384615384616,0.8615384615384616,0.3,0.13846153846153847,0.7,0.7
0.02439,1231,1092,468,199,0.8608391608391608,0.8608391608391608,0.3,0.13916083916083916,0.7,0.7
0.02449,1231,1093,467,199,0.8608391608391608,0.8608391608391608,0.29935897435897435,0.13916083916083916,0.7006410256410256,0.7006410256410256
0.024641,1231,1094,466,199,0.8608391608391608,0.8608391608391608,0.2987179487179487,0.13916083916083916,0.7012820512820512,0.7012820512820512
0.024691,1231,1095,465,199,0.8608391608391608,0.8608391608391608,0.2980769230769231,0.13916083916083916,0.7019230769230769,0.7019230769230769
0.024717,1231,1096,464,199,0.8608391608391608,0.8608391608391608,0.29743589743589743,0.13916083916083916,0.7025641025641025,0.7025641025641025
0.024752,1231,1097,463,199,0.8608391608391608,0.8608391608391608,0.2967948717948718,0.13916083916083916,0.7032051282051283,0.7032051282051283
0.024764,1230,1097,463,200,0.8601398601398601,0.8601398601398601,0.2967948717948718,0.13986013986013987,0.7032051282051283,0.7032051282051283
0.024977,1230,1098,462,200,0.8601398601398601,0.8601398601398601,0.29615384615384616,0.13986013986013987,0.7038461538461539,0.7038461538461539
0.025025,1230,1100,460,200,0.8601398601398601,0.8601398601398601,0.2948717948717949,0.13986013986013987,0.7051282051282052,0.7051282051282052
0.025078,1230,1101,459,200,0.8601398601398601,0.8601398601398601,0.29423076923076924,0.13986013986013987,0.7057692307692308,0.7057692307692308
